1130	1	9.89E-001	1.71E+000	84.00%	7275.54	3704.38	1.54E+000	1.98E+000	36.00%	13291.62	2090.85
1135	1	3.75E+000	6.12E+000	74.00%	7174.30	4266.14	3.27E+000	5.07E+000	38.00%	12890.64	2577.57
1140	1	1.31E+000	2.35E+000	90.00%	7125.10	3959.86	8.06E-001	1.13E+000	46.00%	13461.62	1788.20
1145	1	5.84E-001	9.34E-001	80.00%	7204.24	4345.77	2.20E+000	3.04E+000	46.00%	12759.10	2796.33
1150	1	5.26E-002	1.01E-001	92.00%	7419.96	3779.25	2.47E+000	4.12E+000	46.00%	13560.04	2080.60
1155	1	2.50E+000	4.60E+000	86.00%	7335.80	4480.43	3.96E+000	5.78E+000	42.00%	13591.66	1993.87
1160	1	2.66E+000	4.90E+000	84.00%	7409.16	4202.19	1.28E+000	2.01E+000	48.00%	12873.00	2709.24
1165	1	1.73E+000	2.56E+000	66.00%	8908.06	4883.58	8.80E-001	1.27E+000	40.00%	13273.04	2701.23
1170	1	7.51E-001	1.29E+000	86.00%	6615.68	4444.15	1.59E+000	2.31E+000	62.00%	12687.94	2815.86
1175	1	4.61E-001	8.33E-001	84.00%	7309.14	4326.71	1.33E+000	1.87E+000	46.00%	13175.80	2762.46
1180	1	9.81E-001	1.67E+000	78.00%	8359.80	4546.58	1.30E+000	2.18E+000	58.00%	12884.54	2592.19
1185	1	3.26E-001	5.89E-001	84.00%	5512.72	4230.56	2.80E+000	4.03E+000	52.00%	12420.56	3217.30
1190	1	5.33E-001	9.79E-001	88.00%	5732.08	3302.83	3.74E+000	5.47E+000	36.00%	13793.94	2078.24
1195	1	6.65E-001	1.16E+000	80.00%	7730.80	5288.32	2.36E+000	3.10E+000	50.00%	13958.24	2174.84
1200	1	1.11E+000	1.76E+000	68.00%	8764.54	4852.97	1.81E+000	2.34E+000	16.00%	15752.04	1414.26
1205	1	4.49E-001	8.23E-001	84.00%	6987.98	4335.62	4.73E+000	7.52E+000	42.00%	13605.64	3191.70
1210	1	7.68E+000	1.32E+001	78.00%	6857.66	5484.18	3.56E+000	4.96E+000	34.00%	14251.96	2422.66
1215	1	2.61E+000	4.37E+000	78.00%	7330.82	5788.25	1.39E+000	1.95E+000	48.00%	12884.60	3337.91
1220	1	3.17E+000	5.97E+000	88.00%	5687.22	3927.35	3.09E+000	5.23E+000	60.00%	13253.22	2510.54
1225	1	5.70E-001	9.12E-001	76.00%	8959.86	4939.74	1.55E+000	2.03E+000	44.00%	14652.04	2422.71
1230	1	6.30E-001	1.06E+000	78.00%	8376.28	4814.67	1.67E+000	2.24E+000	44.00%	13892.00	2733.68
1235	1	9.31E-001	1.65E+000	74.00%	9209.68	5194.23	2.48E+000	3.54E+000	30.00%	15344.32	1780.71
1240	1	6.68E-002	1.21E-001	82.00%	8447.78	4109.10	2.98E-001	4.01E-001	28.00%	15246.62	2107.03
1245	1	2.04E+000	3.42E+000	82.00%	7246.30	4458.02	9.61E-001	1.36E+000	52.00%	13800.08	2672.72
1250	1	3.50E-001	6.15E-001	84.00%	7661.14	4381.47	2.04E+000	3.18E+000	44.00%	14258.54	2909.39
1255	1	1.19E+000	2.10E+000	88.00%	7816.36	4067.87	4.16E+000	4.92E+000	32.00%	15369.52	1758.94
1260	1	1.21E+001	2.22E+001	88.00%	6550.80	4323.89	3.99E+000	6.81E+000	68.00%	12732.20	2371.55
1265	1	6.50E+000	1.11E+001	70.00%	8996.52	5356.68	4.79E+000	7.15E+000	44.00%	14948.88	2475.75
1270	1	3.99E-002	7.65E-002	92.00%	7274.16	4633.19	2.05E+000	3.40E+000	58.00%	13996.60	2620.61
1275	1	9.36E+000	1.65E+001	76.00%	8141.98	5698.42	3.32E+000	4.92E+000	38.00%	15392.12	1817.47
1280	1	2.67E-001	4.80E-001	90.00%	7902.84	3893.33	1.61E+000	2.34E+000	54.00%	13775.58	2494.11
1285	1	7.29E-002	1.27E-001	86.00%	7776.58	4373.62	1.21E-001	1.74E-001	60.00%	13248.78	3090.15
1290	1	7.15E-001	1.27E+000	86.00%	6787.28	4881.70	7.96E-001	1.17E+000	38.00%	15277.92	2028.86
1295	1	5.60E-001	9.87E-001	82.00%	7681.06	4940.79	8.78E+000	1.59E+001	66.00%	13946.86	2443.74
1300	1	1.01E-001	1.79E-001	88.00%	8530.64	4789.98	1.96E+000	3.40E+000	60.00%	13874.60	2943.41
1305	1	4.35E+000	7.31E+000	80.00%	7689.64	6210.24	1.83E+000	2.54E+000	52.00%	14145.72	3177.15
1310	1	1.84E-001	3.45E-001	94.00%	6485.82	4254.39	2.72E+000	3.51E+000	44.00%	14231.74	3669.37
1315	1	1.46E+000	2.32E+000	72.00%	9633.96	5055.03	3.40E+000	5.51E+000	50.00%	14313.16	2857.96
1320	1	1.42E+000	2.32E+000	74.00%	8397.80	5029.49	3.33E+000	4.40E+000	28.00%	15860.42	2133.16
1325	1	1.00E+001	1.92E+001	86.00%	8335.12	4877.84	7.29E+000	1.05E+001	44.00%	14794.02	3217.50
1330	1	1.44E+000	2.25E+000	74.00%	10205.12	5009.72	1.65E+000	2.31E+000	50.00%	15190.44	2466.24
1335	1	4.08E-001	6.64E-001	78.00%	8122.34	4827.71	4.22E-001	5.81E-001	56.00%	14197.56	3164.47
1340	1	5.09E-001	9.19E-001	78.00%	8146.08	5586.13	5.92E+000	9.14E+000	42.00%	14728.32	3322.47
1345	1	1.64E+000	2.95E+000	78.00%	7990.66	5535.46	1.46E+000	2.09E+000	44.00%	15188.08	2979.67
1350	1	5.26E-001	8.63E-001	82.00%	7797.20	4908.96	2.40E+000	3.74E+000	54.00%	14205.16	3285.77
1355	1	2.54E+000	4.62E+000	80.00%	9670.66	4519.84	1.91E+000	2.73E+000	46.00%	15392.48	3182.56
1360	1	1.11E+000	1.95E+000	70.00%	11249.00	4903.84	2.38E+000	3.84E+000	32.00%	16634.20	2110.32
1365	1	6.20E-001	1.07E+000	80.00%	9002.02	4769.10	1.20E+000	1.61E+000	40.00%	15445.00	3287.72
1370	1	4.01E-001	7.48E-001	88.00%	7541.32	4639.13	1.70E+000	2.62E+000	68.00%	14122.46	2566.33
1375	1	1.07E+000	1.80E+000	84.00%	7541.92	5332.70	1.57E+000	2.29E+000	52.00%	15593.44	2719.02
1380	1	6.09E+000	1.10E+001	68.00%	10071.14	6161.56	5.63E+000	8.98E+000	42.00%	15753.46	3184.59
1385	1	1.61E+000	2.95E+000	86.00%	6972.78	4612.75	1.07E+000	1.51E+000	52.00%	15095.80	3287.79
1390	1	2.53E+000	4.13E+000	66.00%	10577.22	6111.09	3.05E+000	4.07E+000	24.00%	17344.36	2121.19
1395	1	3.81E-001	7.10E-001	90.00%	7045.00	4521.72	1.29E+000	1.72E+000	58.00%	15086.60	3431.10
1400	1	7.32E-001	1.38E+000	94.00%	6171.82	4619.30	3.51E+000	4.61E+000	46.00%	15292.32	3427.21
1405	1	3.26E+000	5.61E+000	78.00%	9589.46	5356.40	2.87E+000	4.60E+000	52.00%	15862.90	2819.10
1410	1	5.99E-001	1.04E+000	84.00%	7612.54	5544.83	8.48E-001	1.22E+000	46.00%	15554.14	3068.57
1415	1	2.99E-001	5.07E-001	82.00%	9102.16	5778.99	4.26E+000	5.88E+000	30.00%	16806.26	3290.66
1420	1	4.12E-001	7.33E-001	80.00%	8623.50	5788.14	3.00E+000	5.04E+000	48.00%	15092.64	3806.17
1425	1	2.72E+000	4.90E+000	82.00%	8399.34	5445.53	4.00E+000	5.41E+000	50.00%	16314.50	3077.42
1430	1	4.49E-001	8.41E-001	90.00%	8181.92	5100.20	3.39E+000	4.97E+000	46.00%	16438.62	3253.13
1435	1	6.30E+000	1.06E+001	72.00%	10881.86	6222.14	4.48E+000	6.07E+000	38.00%	17089.58	2463.96
1440	1	6.76E+000	1.09E+001	74.00%	10897.54	5779.60	3.06E+000	4.42E+000	48.00%	16537.46	3184.40
1445	1	3.88E-001	6.77E-001	84.00%	8726.40	5488.37	8.57E-001	1.24E+000	48.00%	15156.60	4191.46
1450	1	6.72E-001	1.15E+000	80.00%	10434.32	5656.45	1.25E+000	1.64E+000	42.00%	17094.00	3115.68
1455	1	1.04E+000	1.95E+000	94.00%	6738.96	4698.31	5.18E+000	8.71E+000	54.00%	16124.00	3069.96
1460	1	2.12E+000	3.12E+000	64.00%	11262.92	6061.46	1.81E+000	2.01E+000	36.00%	16895.66	3075.60
1465	1	1.73E+000	2.96E+000	82.00%	9252.12	5538.11	2.48E+000	3.84E+000	60.00%	14997.90	3151.85
1470	1	5.55E-001	9.38E-001	84.00%	8819.44	5262.20	3.08E+000	4.58E+000	44.00%	16812.94	3137.39
1475	1	7.54E-001	1.26E+000	80.00%	8312.26	5556.10	2.57E+000	3.67E+000	40.00%	16169.22	3996.10
1480	1	2.37E+001	4.43E+001	90.00%	8034.24	4416.77	7.14E+000	1.17E+001	46.00%	16117.62	3974.57
1485	1	3.77E+000	6.08E+000	60.00%	12111.02	6614.54	1.67E+000	2.16E+000	36.00%	17780.10	3022.46
1490	1	5.36E+000	9.92E+000	84.00%	8046.90	5437.93	3.72E+000	6.25E+000	60.00%	15166.80	3868.61
1495	1	3.42E-001	6.21E-001	82.00%	9349.18	6713.62	1.34E+000	1.98E+000	52.00%	17021.88	3117.00
1500	1	3.11E+000	5.57E+000	76.00%	11730.12	5433.02	2.78E+000	3.71E+000	32.00%	17558.98	3963.95
1505	1	2.15E+001	3.95E+001	74.00%	10616.40	6322.99	1.37E+001	2.19E+001	50.00%	16688.64	3352.72
1510	1	1.60E+000	2.30E+000	66.00%	10952.36	6738.96	2.01E+000	2.81E+000	36.00%	17964.06	2260.24
1515	1	7.56E-001	1.32E+000	82.00%	8096.38	6066.98	1.23E+000	1.94E+000	58.00%	16966.44	2736.73
1520	1	3.01E+000	5.43E+000	86.00%	9066.36	5729.43	2.13E+000	3.57E+000	60.00%	16404.70	3060.12
1525	1	5.17E-001	9.18E-001	80.00%	9095.18	5544.98	1.25E+000	1.94E+000	54.00%	16495.14	3583.02
1530	1	8.99E-001	1.51E+000	84.00%	8124.78	5324.74	1.33E+000	1.77E+000	32.00%	17687.00	3110.36
1535	1	2.78E-001	5.22E-001	94.00%	7521.06	4927.99	2.91E+000	4.00E+000	44.00%	17377.46	3938.00
1540	1	4.41E+000	7.25E+000	74.00%	9979.10	6674.87	3.46E+000	4.45E+000	46.00%	16866.88	3972.05
1545	1	4.51E+000	7.79E+000	76.00%	8833.42	6540.81	5.68E+000	8.54E+000	30.00%	18078.30	3549.54
1550	1	7.48E-001	1.30E+000	82.00%	8968.32	6375.07	8.93E-001	1.16E+000	52.00%	17386.94	2887.30
1555	1	2.88E+000	4.77E+000	70.00%	11929.86	5654.86	2.58E+000	3.71E+000	38.00%	17839.32	3725.80
1560	1	1.27E+000	2.07E+000	74.00%	10596.88	6320.62	5.93E-001	8.25E-001	52.00%	17054.88	4220.40
1565	1	4.08E+000	7.18E+000	84.00%	8331.30	5451.80	4.12E+000	5.29E+000	40.00%	17961.28	3134.38
1570	1	1.90E+000	2.87E+000	68.00%	12110.46	6376.08	1.54E+000	2.24E+000	40.00%	18018.50	3525.52
1575	1	9.60E-001	1.62E+000	74.00%	10958.14	5517.05	2.23E+000	3.10E+000	40.00%	18241.20	3546.07
1580	1	1.05E+000	1.80E+000	82.00%	9442.90	5752.78	8.32E+000	1.36E+001	34.00%	18541.22	3407.94
1585	1	9.78E+000	1.76E+001	68.00%	11061.72	6727.17	3.88E+000	6.21E+000	36.00%	17870.26	4651.33
1590	1	4.04E+000	6.98E+000	78.00%	10144.00	5961.56	3.41E+000	4.24E+000	28.00%	18861.72	3483.88
1595	1	7.00E-001	1.25E+000	86.00%	8748.32	6136.92	2.04E+000	3.12E+000	52.00%	16211.92	4376.92
1600	1	4.66E+000	8.06E+000	78.00%	10150.46	6918.74	4.25E+000	6.26E+000	40.00%	18299.08	3794.02
1605	1	3.12E+000	5.01E+000	76.00%	9244.60	6922.92	2.81E+000	3.83E+000	52.00%	16453.16	4389.99
1610	1	4.15E-001	6.19E-001	64.00%	13337.02	6555.66	1.59E+000	2.38E+000	40.00%	18167.42	4159.94
1615	1	5.92E+000	7.83E+000	56.00%	13605.78	7068.50	2.18E+000	2.80E+000	46.00%	18329.98	3558.58
1620	1	5.54E+000	1.01E+001	82.00%	9656.68	6082.11	1.94E+000	3.30E+000	50.00%	17436.10	3992.74
1625	1	6.78E-002	1.22E-001	90.00%	8371.20	6596.88	8.50E-001	1.29E+000	54.00%	18421.44	3346.32
1630	1	3.07E+000	5.31E+000	74.00%	10847.48	6963.78	1.26E+000	1.78E+000	44.00%	18013.24	4404.99
1635	1	3.17E-004	6.21E-004	98.00%	6622.82	3818.19	2.34E+000	3.72E+000	54.00%	17902.06	3114.86
1640	1	1.44E+000	2.59E+000	78.00%	11252.90	6173.55	1.06E+000	1.58E+000	50.00%	18291.10	3334.42
1645	1	3.39E-001	5.97E-001	88.00%	8087.30	4901.86	7.81E-001	1.14E+000	60.00%	16820.18	3547.48
1650	1	5.24E-001	8.95E-001	82.00%	10721.12	4908.38	4.39E+000	6.42E+000	44.00%	18552.10	3711.57
1655	1	5.16E-001	9.41E-001	88.00%	10019.38	6442.66	5.43E+000	8.27E+000	40.00%	18889.72	4245.64
1660	1	1.26E+000	2.05E+000	76.00%	10015.60	6868.78	1.00E+001	1.45E+001	32.00%	20010.00	2971.56
1665	1	2.54E+000	4.14E+000	78.00%	11108.54	6370.48	4.43E+000	5.52E+000	42.00%	19345.88	3473.78
1670	1	8.02E-001	1.46E+000	88.00%	8141.20	5660.31	1.03E+000	1.39E+000	42.00%	18708.52	3679.40
1675	1	1.66E+000	3.01E+000	80.00%	10668.08	6185.03	2.56E+000	3.83E+000	44.00%	19247.80	3939.43
1680	1	8.53E-001	1.57E+000	88.00%	8968.52	6036.14	1.81E+000	2.68E+000	50.00%	17390.18	4883.30
1685	1	1.55E+000	2.75E+000	84.00%	8692.52	6429.57	1.73E+000	2.43E+000	46.00%	18516.82	4052.31
1690	1	4.31E-001	7.68E-001	80.00%	9529.02	7264.30	3.92E+000	6.20E+000	46.00%	19160.02	3926.42
1695	1	3.25E+000	5.77E+000	86.00%	8462.72	6381.01	2.80E+000	4.16E+000	52.00%	19370.50	2959.32
1700	1	1.11E-001	1.85E-001	80.00%	11266.32	6068.43	1.07E+000	1.64E+000	50.00%	18332.36	4283.12
1705	1	1.96E+000	3.66E+000	86.00%	9156.62	5939.59	1.93E+000	3.12E+000	56.00%	17808.20	4323.46
1710	1	1.51E+000	2.74E+000	86.00%	9071.78	5717.50	3.99E+000	5.34E+000	48.00%	19287.86	3761.04
1715	1	9.93E-001	1.73E+000	80.00%	10314.24	6819.70	1.21E+000	1.42E+000	42.00%	19761.76	4127.86
1720	1	7.45E-001	1.26E+000	82.00%	8881.96	6641.35	2.23E+000	2.60E+000	38.00%	18384.64	5282.29
1725	1	8.40E-001	1.50E+000	78.00%	12398.06	5590.76	3.98E+000	5.67E+000	32.00%	20899.90	2672.76
1730	1	2.86E-001	4.89E-001	82.00%	11954.38	6111.77	3.95E+000	5.70E+000	42.00%	19827.80	3446.17
1735	1	2.34E+000	3.96E+000	80.00%	11772.56	6654.42	2.69E+000	3.91E+000	40.00%	19877.28	3733.04
1740	1	1.30E+000	2.26E+000	80.00%	9239.64	6611.70	4.67E+000	8.06E+000	48.00%	18032.66	4957.23
1745	1	4.40E-001	7.83E-001	86.00%	11030.10	6533.50	1.25E+000	1.78E+000	56.00%	18781.20	3789.74
1750	1	2.06E+000	3.42E+000	74.00%	10048.38	6952.79	9.74E-001	1.36E+000	44.00%	18539.38	4750.64
1755	1	6.26E+000	9.72E+000	56.00%	13895.94	8517.86	3.60E+000	5.24E+000	38.00%	20650.72	3501.57
1760	1	1.09E+000	1.78E+000	80.00%	10043.06	6685.07	1.37E+000	1.80E+000	48.00%	19035.46	4237.88
1765	1	4.22E+000	7.57E+000	88.00%	9187.60	6185.88	4.24E+000	6.06E+000	50.00%	19063.56	3126.92
1770	1	4.20E-001	7.82E-001	90.00%	10334.36	6037.55	7.80E+000	1.41E+001	56.00%	18869.04	3651.12
1775	1	8.15E-001	1.42E+000	86.00%	10336.74	7111.52	2.12E+000	3.21E+000	52.00%	20300.98	3519.58
1780	1	8.83E-001	1.60E+000	86.00%	10047.82	6492.82	1.48E+000	2.33E+000	68.00%	17678.54	3316.31
1785	1	4.90E-001	8.21E-001	80.00%	9787.58	7194.27	2.69E-001	4.13E-001	64.00%	18186.76	3951.22
1790	1	1.78E+000	2.93E+000	76.00%	11511.66	7311.45	2.40E+000	2.99E+000	42.00%	19910.10	4450.68
1795	1	4.46E+000	7.95E+000	82.00%	10467.44	6678.08	2.34E+000	3.58E+000	36.00%	20221.44	3789.44
1800	1	7.79E-001	1.40E+000	82.00%	10779.40	6556.55	9.79E-001	1.48E+000	56.00%	18791.26	4779.25
1805	1	3.10E+000	5.11E+000	76.00%	11390.48	7856.20	2.83E+000	4.09E+000	38.00%	20118.84	4781.32
1810	1	1.50E-001	2.89E-001	96.00%	7778.88	5568.45	2.87E+000	4.45E+000	64.00%	18774.06	3842.12
1815	1	5.61E-001	9.33E-001	76.00%	10155.08	7925.98	4.51E+000	6.93E+000	34.00%	20173.10	4969.95
1820	1	5.77E+000	1.07E+001	88.00%	8505.84	5941.86	7.10E+000	1.17E+001	44.00%	20683.68	3521.08
1825	1	5.04E-001	8.64E-001	70.00%	12772.76	8022.17	1.53E+000	2.32E+000	38.00%	21223.76	3604.08
1830	1	1.05E+000	1.83E+000	78.00%	11343.46	7759.56	5.41E+000	8.59E+000	48.00%	19731.32	5137.15
1835	1	9.91E-001	1.74E+000	76.00%	11112.08	7751.96	2.27E+000	3.35E+000	40.00%	20824.56	4669.06
1840	1	3.05E-001	5.66E-001	80.00%	10967.12	7080.31	2.73E+000	4.03E+000	30.00%	22506.00	3250.72
1845	1	3.30E+000	6.07E+000	90.00%	10115.26	6604.51	1.90E+000	2.75E+000	48.00%	19857.98	4836.10
1850	1	9.20E-001	1.65E+000	86.00%	8948.76	7035.67	3.42E+000	5.08E+000	44.00%	19259.36	6140.08
1855	1	7.43E-001	1.43E+000	90.00%	8285.76	5748.16	1.75E+000	2.50E+000	58.00%	18716.92	4327.23
1860	1	1.11E+000	1.88E+000	76.00%	9956.96	8089.63	1.41E+000	1.97E+000	36.00%	21317.18	4490.65
1865	1	3.25E+000	5.47E+000	80.00%	11869.28	7449.96	2.12E+000	3.15E+000	42.00%	20527.06	5125.13
1870	1	4.26E+000	7.62E+000	84.00%	9701.72	7873.70	4.48E+000	7.17E+000	48.00%	19505.74	5562.71
1875	1	7.16E+000	1.28E+001	72.00%	12751.90	7107.60	6.19E+000	8.49E+000	40.00%	21408.90	4284.24
1880	1	2.62E-001	4.81E-001	90.00%	9786.28	6280.50	1.52E+000	2.33E+000	56.00%	21189.18	4553.69
1885	1	1.55E+000	2.94E+000	86.00%	8951.06	6337.76	2.50E+000	3.65E+000	40.00%	21200.78	4327.62
1890	1	1.27E-002	2.28E-002	88.00%	10253.52	6474.86	3.90E-001	5.52E-001	40.00%	20951.14	5312.83
1895	1	4.08E-001	6.81E-001	80.00%	10476.48	8011.60	1.49E+000	2.09E+000	32.00%	21889.36	4501.47
1900	1	2.63E+000	4.36E+000	68.00%	13922.68	7574.84	3.17E+000	4.32E+000	42.00%	22113.08	3502.27
1905	1	1.94E+000	2.92E+000	64.00%	14758.80	8166.65	1.71E+000	2.37E+000	36.00%	22267.66	4349.52
1910	1	1.49E+000	2.53E+000	78.00%	12696.28	6992.29	1.53E+000	2.34E+000	52.00%	20897.34	4504.77
1915	1	8.15E-001	1.42E+000	78.00%	12631.78	7372.35	5.38E+000	7.82E+000	46.00%	21651.98	3974.90
1920	1	2.65E-001	4.77E-001	86.00%	11208.90	6879.42	3.01E+000	4.34E+000	48.00%	22194.42	4011.82
1925	1	9.31E-001	1.73E+000	82.00%	10967.88	7537.67	1.73E+000	2.72E+000	40.00%	21708.58	4728.70
1930	1	1.24E+000	2.27E+000	80.00%	11737.22	7436.28	2.00E+000	2.79E+000	32.00%	22823.04	3946.91
1935	1	1.28E+000	2.27E+000	86.00%	8890.12	6828.47	2.39E+000	3.26E+000	46.00%	21283.66	4370.85
1940	1	3.41E+000	5.55E+000	68.00%	13653.64	7984.87	2.00E+000	2.59E+000	28.00%	22678.02	3743.49
1945	1	1.16E+000	2.12E+000	84.00%	11355.92	7034.43	4.87E+000	7.87E+000	46.00%	21506.42	4741.75
1950	1	2.56E+000	4.47E+000	78.00%	12365.32	7032.67	2.57E+000	4.03E+000	54.00%	20924.28	4698.06
1955	1	1.94E-001	3.18E-001	82.00%	11202.48	7780.38	6.75E-001	8.78E-001	44.00%	22035.08	4198.63
1960	1	3.97E+000	7.13E+000	78.00%	12807.04	7768.83	2.29E+000	3.61E+000	52.00%	21337.36	4943.37
1965	1	7.47E-001	1.40E+000	92.00%	10205.86	5511.32	1.90E+000	2.61E+000	44.00%	21876.92	3687.33
1970	1	4.24E+000	7.49E+000	76.00%	13426.90	8303.85	7.12E+000	1.06E+001	36.00%	23361.94	3965.48
1975	1	1.15E+000	2.14E+000	92.00%	10826.28	6837.60	2.63E+000	3.70E+000	52.00%	21395.12	5078.12
1980	1	1.51E+000	2.81E+000	86.00%	10408.14	7616.64	9.98E-001	1.57E+000	50.00%	22542.30	4388.21
1985	1	4.31E+000	7.64E+000	76.00%	11354.66	8777.17	3.15E+000	4.62E+000	48.00%	21725.08	4264.16
1990	1	8.42E-001	1.47E+000	84.00%	10771.82	6886.90	2.23E+000	3.36E+000	54.00%	21520.30	4738.95
1995	1	3.42E+000	6.57E+000	94.00%	8501.14	5883.36	1.67E+000	2.91E+000	54.00%	22230.84	4135.92
2000	1	1.38E+000	2.37E+000	78.00%	11675.20	8651.91	4.32E+000	5.86E+000	40.00%	21487.84	5539.59
